RECNO,GEOC_ID,HUC_08,GNIS_NAME,LENGTH,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,SPAWN,REAR,RT_FISHUSE,RS,GEO_COND,COND_HIST,COND_EX,COND_RP,oPBRC_CR
3764,1091,17060204,NA,248.2428349,1.6,3.8,397.4,943.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3772,1099,17060204,Lemhi River,503.0419905,11.05,17.75,5559.9,8931.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3786,1113,17060204,NA,111.5457108,5.8,9.93,647.6,1108.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
3802,1129,17060204,Bear Valley Creek,1494.293241,3.49,6.53,5216.8,9760.9,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
3812,1139,17060204,NA,123.7163354,1.6,3.8,198,470.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3813,1140,17060204,Lemhi River,2122.97993,9.2,15.09,19539.5,32049,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3828,1155,17060204,Lemhi River,1829.681592,12.33,19.63,22565.7,35925.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3832,1159,17060204,NA,166.1702262,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3843,1170,17060204,Lemhi River,905.6476472,12,19.1,10872.3,17305,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3897,1224,17060204,NA,76.22071447,5.8,9.91,442,755.2,1,1,Planform_Controlled,PC,poor,intact,poor,poor,NA
3898,1225,17060204,Hayden Creek,267.3038524,5.7,9.8,1524.4,2621,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
3953,1280,17060204,Hayden Creek,607.9118038,6.8,11.5,4136.2,6995.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
3961,1288,17060204,Bear Valley Creek,315.956374,2.9,5.7,916.6,1801.5,1,1,Conf_Cascade,CC,good,intact,good,good,NA
3977,1304,17060204,NA,58.02931063,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
3989,1316,17060204,Hayden Creek,871.8755942,5.8,9.93,5060.5,8663.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
3990,1317,17060204,NA,138.4442061,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4002,1329,17060204,Lemhi River,287.6390508,10.7,17.2,3078.1,4947.9,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4009,1336,17060204,Basin Creek,293.100402,4,7.2,1172.1,2109.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
4010,1337,17060204,Lemhi River,471.9005198,12.6,20,5950.7,9445.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4012,1339,17060204,Hayden Creek,133.5696824,3.7,6.8,494.4,908.7,1,1,Conf_Floodplain,CF,good,intact,good,intact,Easiest - Low-Hanging Fruit
4019,1346,17060204,Big Springs Creek,91.3837868,2.8,5.6,256,511.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4108,1435,17060204,Big Springs Creek,181.6102092,1.6,3.8,290.7,690.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4116,1443,17060204,Lemhi River,2320.856445,10.7,17.14,24843.2,39795.6,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4127,1454,17060204,Lemhi River,1270.254741,13.2,20.8,16777.3,26437,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4130,1457,17060204,Bear Valley Creek,256.0281937,3.7,6.9,948.1,1768.1,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4138,1465,17060204,Lemhi River,124.6046485,16.6,25.9,2070.5,3230.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4147,1474,17060204,Lemhi River,868.3287317,8.67,14.17,7531.6,12309.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4162,1489,17060204,Hayden Creek,520.76691,5.6,9.7,2918.5,5055.3,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
4167,1494,17060204,Hayden Creek,743.117035,6.8,11.43,5056.1,8498.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4170,1497,17060204,Lemhi River,332.7124259,12,19.1,3993.4,6356.2,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4175,1502,17060204,Basin Creek,410.6360748,4,7.3,1642.7,2997.9,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
4184,1511,17060204,NA,41.97710538,0,0,0,0,1,1,AlluvialFan,AF,poor,intact,poor,poor,NA
4185,1512,17060204,Lemhi River,310.6304618,11,17.7,3418.3,5500.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4203,1530,17060204,Hayden Creek,1206.385729,5.7,9.8,6881.6,11831.5,1,1,Conf_Floodplain,CF,moderate,intact,moderate,moderate,NA
4207,1534,17060204,Big Springs Creek,353.5433689,2.8,5.6,990.4,1980.7,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4218,1545,17060204,Basin Creek,412.2515802,4,7.3,1649.2,3009.7,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
4219,1546,17060204,Lemhi River,386.4094597,12.8,20.35,4945.4,7862.5,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4220,1547,17060204,Bear Valley Creek,1553.373625,3.71,6.84,5762.7,10624.6,1,1,Conf_Cascade,CC,good,intact,good,intact,Strategic - Long-Term Investment
4222,1549,17060204,NA,74.93598614,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4227,1554,17060204,NA,97.48842314,3.55,6.65,346.5,649,1,1,Conf_Cascade,CC,good,intact,good,intact,Easiest - Low-Hanging Fruit
4246,1573,17060204,Lemhi River,1952.407885,13.2,20.9,25786.7,40828.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4248,1575,17060204,Lemhi River,847.7504706,11.76,18.76,9973.4,15909.9,1,1,Wandering_Gravel,WA,poor,intact,poor,poor,NA
4263,1590,17060204,Basin Creek,739.4152773,3.87,7.1,2861.8,5250.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4265,1592,17060204,NA,115.6579206,12.6,20,1458.8,2315.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4301,1628,17060204,Hayden Creek,533.7721344,5.7,9.8,3045.2,5235.5,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4327,1654,17060204,NA,124.2588087,3.49,6.53,433.7,811.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4336,1663,17060204,Lemhi River,481.1671784,13.2,20.9,6355.9,10063.5,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4337,1664,17060204,Basin Creek,1177.726312,3.9,7.2,4592.6,8478.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4371,1698,17060204,Lemhi River,486.6363229,12.4,19.8,6034.5,9635.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4381,1708,17060204,Basin Creek,125.0787385,3.9,7.2,487.7,900.4,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4382,1709,17060204,Hayden Creek,175.3660902,6.8,11.5,1193.1,2017.8,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4385,1712,17060204,Big Springs Creek,455.6833011,2.8,5.6,1276.6,2553.2,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4401,1728,17060204,Hayden Creek,1132.018454,5.8,9.92,6570.5,11237.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
4416,1743,17060204,Lemhi River,1758.090179,10.7,17.2,18816.7,30247.4,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4425,1752,17060204,NA,10.51481063,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4444,1771,17060204,NA,38.9701273,6.8,11.41,265.1,444.8,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4446,1773,17060204,Hayden Creek,610.415457,3.8,7,2319.9,4273.6,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
4455,1782,17060204,Hayden Creek,243.8859034,5.6,9.7,1367.3,2368.3,1,1,Conf_Floodplain,CF,good,intact,good,good,NA
4458,1785,17060204,Lemhi River,1354.077907,10.7,17.2,14494.6,23299.7,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4466,1793,17060204,Lemhi River,455.0404037,10.7,17.2,4870.6,7829.4,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4483,1810,17060204,Lemhi River,363.2268032,11,17.7,3997.5,6432.3,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4484,1811,17060204,NA,18.52908543,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4490,1817,17060204,Lemhi River,1104.017465,11,17.64,12149,19482.5,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4493,1820,17060204,Lemhi River,2431.987262,10.62,17.08,25837.5,41554.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4500,1827,17060204,Hayden Creek,978.7131905,5.7,9.76,5583.7,9560.9,1,1,Conf_Floodplain,CF,good,intact,good,intact,Strategic - Long-Term Investment
4503,1830,17060204,NA,112.6886661,10.7,17.2,1206.9,1940.1,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4546,35,17060201,Frenchman Creek,499.7895614,2.8,5,1400.2,2500.4,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4547,36,17060201,Frenchman Creek,499.7889317,2.73,5.1,1365.1,2550.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
4548,37,17060201,Frenchman Creek,499.7884304,2.8,5.15,1399.7,2574.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
4549,38,17060201,Frenchman Creek,499.7876061,2.8,5.2,1399.9,2599.8,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4550,39,17060201,Frenchman Creek,499.7870022,2.85,5.25,1425.3,2625.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
4551,40,17060201,Frenchman Creek,499.78664,2.9,5.3,1450,2650,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4552,41,17060201,Frenchman Creek,299.1245464,2.9,5.4,867.9,1616.1,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
4553,42,17060201,Frenchman Creek,499.7858343,2.9,5.4,1450.4,2700.8,1,1,Planform_Controlled,PC,good,intact,good,good,NA
4554,43,17060201,Frenchman Creek,499.7859171,3,5.4,1500.3,2700.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
4555,44,17060201,Frenchman Creek,272.9983338,3,5.5,819.5,1502.4,1,1,Planform_Controlled,PC,good,intact,good,good,NA
4556,45,17060201,Frenchman Creek,499.7854149,3,5.5,1500.3,2750.5,1,1,Planform_Controlled,PC,good,intact,good,good,NA
4557,46,17060201,Frenchman Creek,390.9794634,3,5.5,1173.8,2151.9,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4565,54,17060201,Smiley Creek,499.7989179,2.73,4.87,1365.5,2436,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4566,55,17060201,Smiley Creek,499.7991213,2.9,5,1450.4,2500.7,1,1,Planform_Controlled,PC,moderate,intact,moderate,good,Strategic - Long-Term Investment
4567,56,17060201,Smiley Creek,499.7989967,3.1,5.3,1550,2650.1,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4568,57,17060201,Smiley Creek,297.2389392,3.5,5.9,1040.7,1754.4,1,1,Planform_Controlled,PC,moderate,intact,moderate,moderate,NA
4608,97,17060201,Smiley Creek,499.7976559,3.5,5.9,1750,2950,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4609,98,17060201,Smiley Creek,499.7969575,3.57,6,1784.9,2999.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
4610,99,17060201,Smiley Creek,499.7964767,3.6,6.1,1800.3,3050.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
4611,100,17060201,Smiley Creek,499.795718,3.6,6.1,1799.7,3049.6,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
4612,101,17060201,Smiley Creek,499.7946894,3.77,6.33,1885.2,3165.3,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4613,102,17060201,Smiley Creek,499.7947061,3.9,6.4,1950.1,3200.2,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4614,103,17060201,Smiley Creek,499.7944001,3.9,6.5,1950,3250,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4615,104,17060201,Smiley Creek,499.7942915,3.9,6.5,1950.1,3250.1,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4616,105,17060201,Smiley Creek,499.7938279,3.9,6.6,1950.1,3300.2,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4617,106,17060201,Smiley Creek,499.7939453,4,6.6,1999.9,3299.8,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4618,107,17060201,Smiley Creek,403.8451643,4,6.6,1616,2666.3,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4633,122,17060201,Beaver Creek,499.8076425,3.73,5.97,1865,2984.9,0,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
4634,123,17060201,Beaver Creek,499.8070341,3.8,6.05,1900.5,3025.8,0,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4635,124,17060201,Beaver Creek,499.8066688,3.8,6.1,1899.9,3049.9,0,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4636,125,17060201,Beaver Creek,499.8067074,3.8,6.15,1899.8,3074.8,0,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4637,126,17060201,Beaver Creek,499.8061279,3.8,6.2,1900.1,3100.1,0,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4638,127,17060201,Beaver Creek,499.8052297,3.8,6.2,1899.6,3099.4,0,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4639,128,17060201,Beaver Creek,499.8040166,3.85,6.3,1924.4,3148.9,0,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4640,129,17060201,Beaver Creek,499.80292,3.75,6.3,1874.8,3149.6,0,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4641,130,17060201,Beaver Creek,499.8018759,3.73,6.37,1864.5,3184.2,0,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4642,131,17060201,Beaver Creek,499.8007557,3.8,6.5,1899.7,3249.4,0,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4643,132,17060201,Beaver Creek,499.7998535,3.8,6.5,1899.9,3249.9,0,1,Wandering_Gravel,WA,good,intact,good,good,NA
4644,133,17060201,Beaver Creek,499.7988855,3.8,6.5,1899.9,3249.9,0,1,Margin_Controlled,MC,good,intact,good,good,NA
4645,134,17060201,Beaver Creek,499.7979692,3.8,6.5,1899.8,3249.6,0,1,Wandering_Gravel,WA,good,intact,good,good,NA
4646,135,17060201,Beaver Creek,499.7971043,3.95,6.7,1975.2,3350.3,0,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
4647,136,17060201,Beaver Creek,182.0085147,4.1,6.9,746.5,1256.4,0,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4655,144,17060201,NA,96.25826051,3.15,5.75,303.4,553.8,0,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4656,145,17060201,Salmon River,499.7812123,3.33,6,1665.3,3000.6,0,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4657,146,17060201,Salmon River,499.7813579,3.4,6.1,1700.3,3050.5,0,1,Wandering_Gravel,WA,good,intact,good,good,NA
4658,147,17060201,Salmon River,499.781374,3.43,6.17,1715.2,3085.4,1,1,Planform_Controlled,PC,good,intact,good,good,Straight Forward - Quick Return
4659,148,17060201,Salmon River,499.7810249,3.5,6.3,1750.4,3150.8,1,1,Planform_Controlled,PC,good,intact,good,intact,Easiest - Low-Hanging Fruit
4660,149,17060201,Salmon River,499.7809395,3.5,6.3,1750.1,3150.2,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4661,150,17060201,Salmon River,111.7381769,3.5,6.3,391.3,704.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4686,175,17060201,Smiley Creek,428.3158469,4,6.7,1714.3,2871.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4687,176,17060201,Smiley Creek,499.7936075,4.17,6.9,2085.3,3450.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4688,177,17060201,Smiley Creek,499.7939714,4.2,7,2100.1,3500.2,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4689,178,17060201,Smiley Creek,499.7938724,4.25,7,2125.1,3500.2,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4690,179,17060201,Smiley Creek,262.1003048,4.3,7.05,1127.8,1849.1,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4691,180,17060201,Smiley Creek,499.7933451,4.3,7.1,2150.6,3550.9,1,1,Planform_Controlled,PC,good,intact,good,good,NA
4692,181,17060201,Smiley Creek,499.7933259,4.3,7.1,2150.3,3550.5,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4693,182,17060201,Smiley Creek,314.8781972,4.3,7.2,1354.6,2268.2,1,1,Planform_Controlled,PC,good,intact,good,good,NA
4694,183,17060201,Smiley Creek,499.7930941,4.3,7.2,2150,3599.9,1,1,Planform_Controlled,PC,good,intact,good,good,NA
4695,184,17060201,Smiley Creek,499.7926836,4.3,7.2,2149.8,3599.7,1,1,Planform_Controlled,PC,good,intact,good,good,NA
4696,185,17060201,Smiley Creek,499.7921206,4.3,7.2,2149.8,3599.7,1,1,Planform_Controlled,PC,good,intact,good,intact,Strategic - Long-Term Investment
4697,186,17060201,Smiley Creek,499.7919393,4.3,7.25,2150.1,3625.2,1,1,Conf_Floodplain,CF,moderate,intact,moderate,good,Strategic - Long-Term Investment
4698,187,17060201,Smiley Creek,499.7921533,4.3,7.3,2150.9,3651.5,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
4699,188,17060201,Smiley Creek,499.7923644,4.3,7.3,2150.7,3651.1,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
4700,189,17060201,Smiley Creek,499.7924669,4.3,7.3,2150.6,3651.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
4701,190,17060201,Smiley Creek,353.7369492,1.5,3,531,1061.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
4733,222,17060201,Salmon River,357.9372267,3.7,6.5,1324.9,2327.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4734,223,17060201,Salmon River,499.7812772,3.7,6.5,1849.7,3249.5,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4735,224,17060201,NA,43.19254795,3.7,6.5,159.8,280.7,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4742,231,17060201,Salmon River,386.8560752,3.7,6.5,1432.4,2516.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4743,232,17060201,Salmon River,354.1068262,3.7,6.6,1311.1,2338.7,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4764,253,17060201,Salmon River,499.783004,4,6.9,1999.8,3449.6,1,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
4765,254,17060201,Salmon River,499.7841089,3.9,6.95,1949.5,3474,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4766,255,17060201,Salmon River,328.089223,4.2,7.4,1378,2427.8,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4769,258,17060201,Salmon River,483.2728868,4.5,7.8,2174.6,3769.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
4770,259,17060201,Salmon River,499.7874446,4.55,7.85,2274.6,3924.3,1,1,Margin_Controlled,MC,moderate,intact,moderate,moderate,NA
4771,260,17060201,Salmon River,499.7883453,4.6,7.9,2300.1,3950.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4772,261,17060201,Salmon River,499.7889093,4.6,7.95,2300.5,3975.9,1,1,Wandering_Gravel,WA,good,intact,good,intact,Strategic - Long-Term Investment
4773,262,17060201,Salmon River,499.7892801,4.6,8,2300.2,4000.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4774,263,17060201,Salmon River,499.7898244,4.6,8,2299.7,3999.5,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
4775,264,17060201,Salmon River,499.7905694,4.67,8.07,2335.1,4035.2,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4776,265,17060201,Salmon River,499.7911483,4.9,8.1,2450.5,4050.9,1,1,Wandering_Gravel,WA,moderate,intact,moderate,moderate,NA
4777,266,17060201,Salmon River,499.7918172,4.9,8.17,2450.4,4085.7,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Strategic - Long-Term Investment
4778,267,17060201,Salmon River,499.7925935,6.05,9.8,3025.1,4900.1,1,1,Wandering_Gravel,WA,moderate,intact,moderate,good,Straight Forward - Quick Return
4779,268,17060201,NA,33.56790391,0,0,0,0,1,1,Wandering_Gravel,WA,moderate,intact,moderate,intact,Easiest - Low-Hanging Fruit
4806,295,17060201,Alturas Lake Creek,210.7257079,5.4,8.3,1138.1,1749.3,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4807,296,17060201,NA,44.80100959,0,0,0,0,1,1,Wandering_Gravel,WA,good,intact,good,good,NA
4810,299,17060201,Alturas Lake Creek,499.8170518,5.4,8.4,2699.9,4199.8,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4811,300,17060201,Alturas Lake Creek,499.8162021,5.43,8.43,2715,4215,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4812,301,17060201,Alturas Lake Creek,499.8153117,5.4,8.5,2699.6,4249.4,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4813,302,17060201,Alturas Lake Creek,499.8143488,5.4,8.6,2699.5,4299.3,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4814,303,17060201,Alturas Lake Creek,499.8135439,5.4,8.6,2699.6,4299.3,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4815,304,17060201,Alturas Lake Creek,499.8127572,5.43,8.6,2714.9,4299.8,1,1,Wandering_Gravel,WA,good,intact,good,intact,Easiest - Low-Hanging Fruit
4816,305,17060201,Alturas Lake Creek,499.8124224,5.5,8.7,2750.1,4350.1,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4817,306,17060201,Alturas Lake Creek,499.8116386,5.5,8.7,2749.8,4349.7,1,1,Wandering_Gravel,WA,good,intact,good,good,Straight Forward - Quick Return
4849,338,17060201,Alpine Creek,499.8216612,4.05,6.35,2025.2,3175.3,1,1,Conf_Cascade,CC,intact,intact,intact,intact,Strategic - Long-Term Investment
4850,339,17060201,Alpine Creek,283.8268481,4.1,6.4,1163.8,1816.6,1,1,AlluvialFan,AF,good,intact,good,good,NA
4851,340,17060201,Alpine Creek,499.8199024,4.1,6.5,2049.9,3249.8,1,1,AlluvialFan,AF,good,intact,good,good,Straight Forward - Quick Return
